model,optimizer,antithetics,objective,useFixedRef,stepScale,nChains,random,execFolder,iter,isFinal,budget,dim,name,value
,MomentMatch,,FKL,false,,4.0,1,exec_12,13,false,300012.0,1,p0_SOFTPLUS_VARIANCE,-3.6283097844641317
,MomentMatch,,FKL,false,,4.0,1,exec_12,13,false,300012.0,2,p1_MEAN,3.138259612391068
,MomentMatch,,FKL,false,,4.0,1,exec_12,13,false,300012.0,3,p1_SOFTPLUS_VARIANCE,-1.3159156970926953
,MomentMatch,,FKL,false,,4.0,9,exec_13,1,false,60.0,0,p0_MEAN,-0.4001425971718151
,MomentMatch,,FKL,false,,4.0,9,exec_13,1,false,60.0,1,p0_SOFTPLUS_VARIANCE,-3.5574777960843886
,MomentMatch,,FKL,false,,4.0,9,exec_13,1,false,60.0,2,p1_MEAN,3.1033851288806846
,MomentMatch,,FKL,false,,4.0,9,exec_13,1,false,60.0,3,p1_SOFTPLUS_VARIANCE,-0.9810070811510273
,MomentMatch,,FKL,false,,4.0,9,exec_13,2,false,132.0,0,p0_MEAN,-0.40167447220139535
,MomentMatch,,FKL,false,,4.0,9,exec_13,2,false,132.0,1,p0_SOFTPLUS_VARIANCE,-4.093312594751902
,MomentMatch,,FKL,false,,4.0,9,exec_13,2,false,132.0,2,p1_MEAN,2.978528394032518
,MomentMatch,,FKL,false,,4.0,9,exec_13,2,false,132.0,3,p1_SOFTPLUS_VARIANCE,-1.939934971202411
,MomentMatch,,FKL,false,,4.0,9,exec_13,3,false,276.0,0,p0_MEAN,-0.40133047216234496
,MomentMatch,,FKL,false,,4.0,9,exec_13,3,false,276.0,1,p0_SOFTPLUS_VARIANCE,-3.726219272988964
,MomentMatch,,FKL,false,,4.0,9,exec_13,3,false,276.0,2,p1_MEAN,3.061517575427231
,MomentMatch,,FKL,false,,4.0,9,exec_13,3,false,276.0,3,p1_SOFTPLUS_VARIANCE,-1.3828476504422231
,MomentMatch,,FKL,false,,4.0,9,exec_13,4,false,564.0,0,p0_MEAN,-0.32549127739069444
,MomentMatch,,FKL,false,,4.0,9,exec_13,4,false,564.0,1,p0_SOFTPLUS_VARIANCE,-3.512636792314964
,MomentMatch,,FKL,false,,4.0,9,exec_13,4,false,564.0,2,p1_MEAN,3.2618541382944795
,MomentMatch,,FKL,false,,4.0,9,exec_13,4,false,564.0,3,p1_SOFTPLUS_VARIANCE,-0.9574888959173146
,MomentMatch,,FKL,false,,4.0,9,exec_13,5,false,1152.0,0,p0_MEAN,-0.35372457235543625
,MomentMatch,,FKL,false,,4.0,9,exec_13,5,false,1152.0,1,p0_SOFTPLUS_VARIANCE,-3.5959229164265762
,MomentMatch,,FKL,false,,4.0,9,exec_13,5,false,1152.0,2,p1_MEAN,3.135307974080868
,MomentMatch,,FKL,false,,4.0,9,exec_13,5,false,1152.0,3,p1_SOFTPLUS_VARIANCE,-1.4529763722532958
,MomentMatch,,FKL,false,,4.0,9,exec_13,6,false,2328.0,0,p0_MEAN,-0.3551989482394831
,MomentMatch,,FKL,false,,4.0,9,exec_13,6,false,2328.0,1,p0_SOFTPLUS_VARIANCE,-3.69232937837471
,MomentMatch,,FKL,false,,4.0,9,exec_13,6,false,2328.0,2,p1_MEAN,3.1751099198355033
,MomentMatch,,FKL,false,,4.0,9,exec_13,6,false,2328.0,3,p1_SOFTPLUS_VARIANCE,-1.2468788640805268
,MomentMatch,,FKL,false,,4.0,9,exec_13,7,false,4668.0,0,p0_MEAN,-0.3804102262832437
,MomentMatch,,FKL,false,,4.0,9,exec_13,7,false,4668.0,1,p0_SOFTPLUS_VARIANCE,-3.6803102903418554
,MomentMatch,,FKL,false,,4.0,9,exec_13,7,false,4668.0,2,p1_MEAN,3.1048801708247273
,MomentMatch,,FKL,false,,4.0,9,exec_13,7,false,4668.0,3,p1_SOFTPLUS_VARIANCE,-1.41710506287665
,MomentMatch,,FKL,false,,4.0,9,exec_13,8,false,9360.0,0,p0_MEAN,-0.355311496992135
,MomentMatch,,FKL,false,,4.0,9,exec_13,8,false,9360.0,1,p0_SOFTPLUS_VARIANCE,-3.579129249717036
,MomentMatch,,FKL,false,,4.0,9,exec_13,8,false,9360.0,2,p1_MEAN,3.1723506820926506
,MomentMatch,,FKL,false,,4.0,9,exec_13,8,false,9360.0,3,p1_SOFTPLUS_VARIANCE,-1.234198870231534
,MomentMatch,,FKL,false,,4.0,9,exec_13,9,false,18732.0,0,p0_MEAN,-0.37533450716440125
,MomentMatch,,FKL,false,,4.0,9,exec_13,9,false,18732.0,1,p0_SOFTPLUS_VARIANCE,-3.608878097335995
,MomentMatch,,FKL,false,,4.0,9,exec_13,9,false,18732.0,2,p1_MEAN,3.1231473397939915
,MomentMatch,,FKL,false,,4.0,9,exec_13,9,false,18732.0,3,p1_SOFTPLUS_VARIANCE,-1.279819700420472
,MomentMatch,,FKL,false,,4.0,9,exec_13,10,false,37488.0,0,p0_MEAN,-0.3585243995812974
,MomentMatch,,FKL,false,,4.0,9,exec_13,10,false,37488.0,1,p0_SOFTPLUS_VARIANCE,-3.6242391892344794
,MomentMatch,,FKL,false,,4.0,9,exec_13,10,false,37488.0,2,p1_MEAN,3.1601154768993305
,MomentMatch,,FKL,false,,4.0,9,exec_13,10,false,37488.0,3,p1_SOFTPLUS_VARIANCE,-1.280882843427194
,MomentMatch,,FKL,false,,4.0,9,exec_13,11,false,75000.0,0,p0_MEAN,-0.3667042697969331
,MomentMatch,,FKL,false,,4.0,9,exec_13,11,false,75000.0,1,p0_SOFTPLUS_VARIANCE,-3.6262839308890746
,MomentMatch,,FKL,false,,4.0,9,exec_13,11,false,75000.0,2,p1_MEAN,3.1441756451021985
,MomentMatch,,FKL,false,,4.0,9,exec_13,11,false,75000.0,3,p1_SOFTPLUS_VARIANCE,-1.2813593668085708
,MomentMatch,,FKL,false,,4.0,9,exec_13,12,true,150012.0,0,p0_MEAN,-0.3694722949921142
,MomentMatch,,FKL,false,,4.0,9,exec_13,12,true,150012.0,1,p0_SOFTPLUS_VARIANCE,-3.6510971265298497
,MomentMatch,,FKL,false,,4.0,9,exec_13,12,true,150012.0,2,p1_MEAN,3.1284002030082556
,MomentMatch,,FKL,false,,4.0,9,exec_13,12,true,150012.0,3,p1_SOFTPLUS_VARIANCE,-1.3285754026613723
,MomentMatch,,FKL,false,,4.0,9,exec_13,13,false,300012.0,0,p0_MEAN,-0.36456190634926633
,MomentMatch,,FKL,false,,4.0,9,exec_13,13,false,300012.0,1,p0_SOFTPLUS_VARIANCE,-3.6292080320838025
,MomentMatch,,FKL,false,,4.0,9,exec_13,13,false,300012.0,2,p1_MEAN,3.143465894326208
,MomentMatch,,FKL,false,,4.0,9,exec_13,13,false,300012.0,3,p1_SOFTPLUS_VARIANCE,-1.3048508055172061
,MomentMatch,,FKL,true,,4.0,10,exec_14,1,false,120.0,0,p0_MEAN,-0.2849797394007022
,MomentMatch,,FKL,true,,4.0,10,exec_14,1,false,120.0,1,p0_SOFTPLUS_VARIANCE,-4.41495688506579
,MomentMatch,,FKL,true,,4.0,10,exec_14,1,false,120.0,2,p1_MEAN,3.3145519544259052
,MomentMatch,,FKL,true,,4.0,10,exec_14,1,false,120.0,3,p1_SOFTPLUS_VARIANCE,-1.7485327978856047
,MomentMatch,,FKL,true,,4.0,10,exec_14,2,false,264.0,0,p0_MEAN,-0.4803025974598256
,MomentMatch,,FKL,true,,4.0,10,exec_14,2,false,264.0,1,p0_SOFTPLUS_VARIANCE,-5.039593373527727
,MomentMatch,,FKL,true,,4.0,10,exec_14,2,false,264.0,2,p1_MEAN,2.958060168004758
,MomentMatch,,FKL,true,,4.0,10,exec_14,2,false,264.0,3,p1_SOFTPLUS_VARIANCE,-2.438698618875346
,MomentMatch,,FKL,true,,4.0,10,exec_14,3,false,552.0,0,p0_MEAN,-0.4041536338518653
,MomentMatch,,FKL,true,,4.0,10,exec_14,3,false,552.0,1,p0_SOFTPLUS_VARIANCE,-4.075365861018149
,MomentMatch,,FKL,true,,4.0,10,exec_14,3,false,552.0,2,p1_MEAN,3.0449969338382377
,MomentMatch,,FKL,true,,4.0,10,exec_14,3,false,552.0,3,p1_SOFTPLUS_VARIANCE,-2.0454514551092475
,MomentMatch,,FKL,true,,4.0,10,exec_14,4,false,1128.0,0,p0_MEAN,-0.4226542360336946
,MomentMatch,,FKL,true,,4.0,10,exec_14,4,false,1128.0,1,p0_SOFTPLUS_VARIANCE,-3.5564635255041193
,MomentMatch,,FKL,true,,4.0,10,exec_14,4,false,1128.0,2,p1_MEAN,2.995738903432775
,MomentMatch,,FKL,true,,4.0,10,exec_14,4,false,1128.0,3,p1_SOFTPLUS_VARIANCE,-1.0805582750318043
,MomentMatch,,FKL,true,,4.0,10,exec_14,5,false,2304.0,0,p0_MEAN,-0.37357833786518546
,MomentMatch,,FKL,true,,4.0,10,exec_14,5,false,2304.0,1,p0_SOFTPLUS_VARIANCE,-3.2497703276165932
,MomentMatch,,FKL,true,,4.0,10,exec_14,5,false,2304.0,2,p1_MEAN,3.10162668055492
,MomentMatch,,FKL,true,,4.0,10,exec_14,5,false,2304.0,3,p1_SOFTPLUS_VARIANCE,-0.9327536973907953
,MomentMatch,,FKL,true,,4.0,10,exec_14,6,false,4656.0,0,p0_MEAN,-0.35713912262577224
,MomentMatch,,FKL,true,,4.0,10,exec_14,6,false,4656.0,1,p0_SOFTPLUS_VARIANCE,-3.6440835208677793
,MomentMatch,,FKL,true,,4.0,10,exec_14,6,false,4656.0,2,p1_MEAN,3.185935577099686
,MomentMatch,,FKL,true,,4.0,10,exec_14,6,false,4656.0,3,p1_SOFTPLUS_VARIANCE,-1.3520732840854282
,MomentMatch,,FKL,true,,4.0,10,exec_14,7,false,9336.0,0,p0_MEAN,-0.38399106284868995
,MomentMatch,,FKL,true,,4.0,10,exec_14,7,false,9336.0,1,p0_SOFTPLUS_VARIANCE,-3.632037010467291
,MomentMatch,,FKL,true,,4.0,10,exec_14,7,false,9336.0,2,p1_MEAN,3.0753407962107704
,MomentMatch,,FKL,true,,4.0,10,exec_14,7,false,9336.0,3,p1_SOFTPLUS_VARIANCE,-1.4032385176351578
,MomentMatch,,FKL,true,,4.0,10,exec_14,8,false,18720.0,0,p0_MEAN,-0.38130295014286064
,MomentMatch,,FKL,true,,4.0,10,exec_14,8,false,18720.0,1,p0_SOFTPLUS_VARIANCE,-3.556240366863548
,MomentMatch,,FKL,true,,4.0,10,exec_14,8,false,18720.0,2,p1_MEAN,3.100953063568007
,MomentMatch,,FKL,true,,4.0,10,exec_14,8,false,18720.0,3,p1_SOFTPLUS_VARIANCE,-1.188939128998735
,MomentMatch,,FKL,true,,4.0,10,exec_14,9,false,37464.0,0,p0_MEAN,-0.3612250436345475
,MomentMatch,,FKL,true,,4.0,10,exec_14,9,false,37464.0,1,p0_SOFTPLUS_VARIANCE,-3.6006360106742097
,MomentMatch,,FKL,true,,4.0,10,exec_14,9,false,37464.0,2,p1_MEAN,3.1583617688817367
,MomentMatch,,FKL,true,,4.0,10,exec_14,9,false,37464.0,3,p1_SOFTPLUS_VARIANCE,-1.2515262952822725
,MomentMatch,,FKL,true,,4.0,10,exec_14,10,false,74976.0,0,p0_MEAN,-0.3635847880449765
,MomentMatch,,FKL,true,,4.0,10,exec_14,10,false,74976.0,1,p0_SOFTPLUS_VARIANCE,-3.651406620276227
,MomentMatch,,FKL,true,,4.0,10,exec_14,10,false,74976.0,2,p1_MEAN,3.148062235945937
,MomentMatch,,FKL,true,,4.0,10,exec_14,10,false,74976.0,3,p1_SOFTPLUS_VARIANCE,-1.3386081217640662
,MomentMatch,,FKL,true,,4.0,10,exec_14,11,false,150000.0,0,p0_MEAN,-0.36664474964160204
,MomentMatch,,FKL,true,,4.0,10,exec_14,11,false,150000.0,1,p0_SOFTPLUS_VARIANCE,-3.6057519993129175
,MomentMatch,,FKL,true,,4.0,10,exec_14,11,false,150000.0,2,p1_MEAN,3.139536903939267
,MomentMatch,,FKL,true,,4.0,10,exec_14,11,false,150000.0,3,p1_SOFTPLUS_VARIANCE,-1.2920619013819867
,MomentMatch,,FKL,true,,4.0,10,exec_14,12,true,300024.0,0,p0_MEAN,-0.3704537633647379
,MomentMatch,,FKL,true,,4.0,10,exec_14,12,true,300024.0,1,p0_SOFTPLUS_VARIANCE,-3.6155030551767697
,MomentMatch,,FKL,true,,4.0,10,exec_14,12,true,300024.0,2,p1_MEAN,3.1288788102925484
,MomentMatch,,FKL,true,,4.0,10,exec_14,12,true,300024.0,3,p1_SOFTPLUS_VARIANCE,-1.3101670535627332
,MomentMatch,,FKL,true,,4.0,10,exec_14,13,false,600024.0,0,p0_MEAN,-0.3677619686906308
,MomentMatch,,FKL,true,,4.0,10,exec_14,13,false,600024.0,1,p0_SOFTPLUS_VARIANCE,-3.616970752161997
,MomentMatch,,FKL,true,,4.0,10,exec_14,13,false,600024.0,2,p1_MEAN,3.135788664783801
,MomentMatch,,FKL,true,,4.0,10,exec_14,13,false,600024.0,3,p1_SOFTPLUS_VARIANCE,-1.304441138499534
,MomentMatch,,FKL,false,,4.0,7,exec_15,2,false,132.0,0,p0_MEAN,-0.399390317284682
,MomentMatch,,FKL,false,,4.0,7,exec_15,2,false,132.0,1,p0_SOFTPLUS_VARIANCE,-4.367606124792505
,MomentMatch,,FKL,false,,4.0,7,exec_15,2,false,132.0,2,p1_MEAN,3.0368522356226157
,MomentMatch,,FKL,false,,4.0,7,exec_15,2,false,132.0,3,p1_SOFTPLUS_VARIANCE,-2.322347959207294
,MomentMatch,,FKL,false,,4.0,7,exec_15,3,false,276.0,0,p0_MEAN,-0.46882943560736023
,MomentMatch,,FKL,false,,4.0,7,exec_15,3,false,276.0,1,p0_SOFTPLUS_VARIANCE,-4.491687193771776
,MomentMatch,,FKL,false,,4.0,7,exec_15,3,false,276.0,2,p1_MEAN,2.836266124207276
,MomentMatch,,FKL,false,,4.0,7,exec_15,3,false,276.0,3,p1_SOFTPLUS_VARIANCE,-2.4136502265694677
,MomentMatch,,FKL,false,,4.0,7,exec_15,4,false,564.0,0,p0_MEAN,-0.41308980707235077
,MomentMatch,,FKL,false,,4.0,7,exec_15,4,false,564.0,1,p0_SOFTPLUS_VARIANCE,-3.746782706386959
,MomentMatch,,FKL,false,,4.0,7,exec_15,4,false,564.0,2,p1_MEAN,2.960410899194588
,MomentMatch,,FKL,false,,4.0,7,exec_15,4,false,564.0,3,p1_SOFTPLUS_VARIANCE,-1.7445203417874222
,MomentMatch,,FKL,false,,4.0,7,exec_15,5,false,1152.0,0,p0_MEAN,-0.3846311116684661
,MomentMatch,,FKL,false,,4.0,7,exec_15,5,false,1152.0,1,p0_SOFTPLUS_VARIANCE,-3.5685517537506466
,MomentMatch,,FKL,false,,4.0,7,exec_15,5,false,1152.0,2,p1_MEAN,3.093722708064312
,MomentMatch,,FKL,false,,4.0,7,exec_15,5,false,1152.0,3,p1_SOFTPLUS_VARIANCE,-1.2999447265037376
,MomentMatch,,FKL,false,,4.0,7,exec_15,6,false,2328.0,0,p0_MEAN,-0.36024807958409016
,MomentMatch,,FKL,false,,4.0,7,exec_15,6,false,2328.0,1,p0_SOFTPLUS_VARIANCE,-3.9352049895235774
,MomentMatch,,FKL,false,,4.0,7,exec_15,6,false,2328.0,2,p1_MEAN,3.1306319540627907
,MomentMatch,,FKL,false,,4.0,7,exec_15,6,false,2328.0,3,p1_SOFTPLUS_VARIANCE,-1.4999573857404487
,MomentMatch,,FKL,false,,4.0,7,exec_15,7,false,4668.0,0,p0_MEAN,-0.37724716886866744
,MomentMatch,,FKL,false,,4.0,7,exec_15,7,false,4668.0,1,p0_SOFTPLUS_VARIANCE,-3.6445080641801475
,MomentMatch,,FKL,false,,4.0,7,exec_15,7,false,4668.0,2,p1_MEAN,3.1149824417562098
,MomentMatch,,FKL,false,,4.0,7,exec_15,7,false,4668.0,3,p1_SOFTPLUS_VARIANCE,-1.4230757136033618
,MomentMatch,,FKL,false,,4.0,7,exec_15,8,false,9360.0,0,p0_MEAN,-0.36837322211930534
,MomentMatch,,FKL,false,,4.0,7,exec_15,8,false,9360.0,1,p0_SOFTPLUS_VARIANCE,-3.598421335748742
,MomentMatch,,FKL,false,,4.0,7,exec_15,8,false,9360.0,2,p1_MEAN,3.1367133354373817
,MomentMatch,,FKL,false,,4.0,7,exec_15,8,false,9360.0,3,p1_SOFTPLUS_VARIANCE,-1.317804089078251
,MomentMatch,,FKL,false,,4.0,7,exec_15,9,false,18732.0,0,p0_MEAN,-0.3625230333047468
,MomentMatch,,FKL,false,,4.0,7,exec_15,9,false,18732.0,1,p0_SOFTPLUS_VARIANCE,-3.540203273846401
,MomentMatch,,FKL,false,,4.0,7,exec_15,9,false,18732.0,2,p1_MEAN,3.151472620057877
,MomentMatch,,FKL,false,,4.0,7,exec_15,9,false,18732.0,3,p1_SOFTPLUS_VARIANCE,-1.21798286572102
,MomentMatch,,FKL,false,,4.0,7,exec_15,10,false,37488.0,0,p0_MEAN,-0.3633193138319434
,MomentMatch,,FKL,false,,4.0,7,exec_15,10,false,37488.0,1,p0_SOFTPLUS_VARIANCE,-3.6412803291645655
,MomentMatch,,FKL,false,,4.0,7,exec_15,10,false,37488.0,2,p1_MEAN,3.146892614770078
,MomentMatch,,FKL,false,,4.0,7,exec_15,10,false,37488.0,3,p1_SOFTPLUS_VARIANCE,-1.3490159481805564
,MomentMatch,,FKL,false,,4.0,7,exec_15,11,false,75000.0,0,p0_MEAN,-0.3692535112488938
,MomentMatch,,FKL,false,,4.0,7,exec_15,11,false,75000.0,1,p0_SOFTPLUS_VARIANCE,-3.6246673034678363
,MomentMatch,,FKL,false,,4.0,7,exec_15,11,false,75000.0,2,p1_MEAN,3.130334752298874
,MomentMatch,,FKL,false,,4.0,7,exec_15,11,false,75000.0,3,p1_SOFTPLUS_VARIANCE,-1.3078891351656767
,MomentMatch,,FKL,false,,4.0,7,exec_15,12,true,150012.0,0,p0_MEAN,-0.36352783397462685
,MomentMatch,,FKL,false,,4.0,7,exec_15,12,true,150012.0,1,p0_SOFTPLUS_VARIANCE,-3.6044731775433823
,MomentMatch,,FKL,false,,4.0,7,exec_15,12,true,150012.0,2,p1_MEAN,3.1474720477010982
,MomentMatch,,FKL,false,,4.0,7,exec_15,12,true,150012.0,3,p1_SOFTPLUS_VARIANCE,-1.2728612994358703
,MomentMatch,,FKL,false,,4.0,7,exec_15,13,false,300012.0,0,p0_MEAN,-0.36798272405541765
,MomentMatch,,FKL,false,,4.0,7,exec_15,13,false,300012.0,1,p0_SOFTPLUS_VARIANCE,-3.6399659728676865
,MomentMatch,,FKL,false,,4.0,7,exec_15,13,false,300012.0,2,p1_MEAN,3.140412435709411
,MomentMatch,,FKL,false,,4.0,7,exec_15,13,false,300012.0,3,p1_SOFTPLUS_VARIANCE,-1.3157838174395835
,MomentMatch,,FKL,false,,4.0,10,exec_16,2,false,132.0,0,p0_MEAN,-0.3274047720278695
,MomentMatch,,FKL,false,,4.0,10,exec_16,2,false,132.0,1,p0_SOFTPLUS_VARIANCE,-3.910064093678935
,MomentMatch,,FKL,false,,4.0,10,exec_16,2,false,132.0,2,p1_MEAN,3.1360470144211625
,MomentMatch,,FKL,false,,4.0,10,exec_16,2,false,132.0,3,p1_SOFTPLUS_VARIANCE,-1.9694332872776978
,MomentMatch,,FKL,false,,4.0,10,exec_16,3,false,276.0,0,p0_MEAN,-0.28752212349281786
,MomentMatch,,FKL,false,,4.0,10,exec_16,3,false,276.0,1,p0_SOFTPLUS_VARIANCE,-4.752202477784072
,MomentMatch,,FKL,false,,4.0,10,exec_16,3,false,276.0,2,p1_MEAN,3.3323647863602415
,MomentMatch,,FKL,false,,4.0,10,exec_16,3,false,276.0,3,p1_SOFTPLUS_VARIANCE,-2.0791328349970146
,MomentMatch,,FKL,false,,4.0,10,exec_16,4,false,564.0,0,p0_MEAN,-0.41709738349031
,MomentMatch,,FKL,false,,4.0,10,exec_16,4,false,564.0,1,p0_SOFTPLUS_VARIANCE,-3.435724253348963
,MomentMatch,,FKL,false,,4.0,10,exec_16,4,false,564.0,2,p1_MEAN,2.9533744995805136
,MomentMatch,,FKL,false,,4.0,10,exec_16,4,false,564.0,3,p1_SOFTPLUS_VARIANCE,-0.9979004920777461
,MomentMatch,,FKL,false,,4.0,10,exec_16,5,false,1152.0,0,p0_MEAN,-0.33726060186137796
,MomentMatch,,FKL,false,,4.0,10,exec_16,5,false,1152.0,1,p0_SOFTPLUS_VARIANCE,-3.9638971850354685
,MomentMatch,,FKL,false,,4.0,10,exec_16,5,false,1152.0,2,p1_MEAN,3.1811544879286204
,MomentMatch,,FKL,false,,4.0,10,exec_16,5,false,1152.0,3,p1_SOFTPLUS_VARIANCE,-1.6166252326526132
,MomentMatch,,FKL,false,,4.0,10,exec_16,6,false,2328.0,0,p0_MEAN,-0.37955069111652057
,MomentMatch,,FKL,false,,4.0,10,exec_16,6,false,2328.0,1,p0_SOFTPLUS_VARIANCE,-3.682040314774928
,MomentMatch,,FKL,false,,4.0,10,exec_16,6,false,2328.0,2,p1_MEAN,3.0806283882622623
,MomentMatch,,FKL,false,,4.0,10,exec_16,6,false,2328.0,3,p1_SOFTPLUS_VARIANCE,-1.357121388432478
,MomentMatch,,FKL,false,,4.0,10,exec_16,7,false,4668.0,0,p0_MEAN,-0.37160307271280096
,MomentMatch,,FKL,false,,4.0,10,exec_16,7,false,4668.0,1,p0_SOFTPLUS_VARIANCE,-3.6796762327470027
,MomentMatch,,FKL,false,,4.0,10,exec_16,7,false,4668.0,2,p1_MEAN,3.1405959009387305
,MomentMatch,,FKL,false,,4.0,10,exec_16,7,false,4668.0,3,p1_SOFTPLUS_VARIANCE,-1.3535427618860776
,MomentMatch,,FKL,false,,4.0,10,exec_16,8,false,9360.0,0,p0_MEAN,-0.37309439655149923
,MomentMatch,,FKL,false,,4.0,10,exec_16,8,false,9360.0,1,p0_SOFTPLUS_VARIANCE,-3.6073132907400036
,MomentMatch,,FKL,false,,4.0,10,exec_16,8,false,9360.0,2,p1_MEAN,3.113370516532095
,MomentMatch,,FKL,false,,4.0,10,exec_16,8,false,9360.0,3,p1_SOFTPLUS_VARIANCE,-1.328194928657145
,MomentMatch,,FKL,false,,4.0,10,exec_16,9,false,18732.0,0,p0_MEAN,-0.36287049655466547
,MomentMatch,,FKL,false,,4.0,10,exec_16,9,false,18732.0,1,p0_SOFTPLUS_VARIANCE,-3.6279160092464453
,MomentMatch,,FKL,false,,4.0,10,exec_16,9,false,18732.0,2,p1_MEAN,3.1438585866565028
,MomentMatch,,FKL,false,,4.0,10,exec_16,9,false,18732.0,3,p1_SOFTPLUS_VARIANCE,-1.350133646179762
,MomentMatch,,FKL,false,,4.0,10,exec_16,10,false,37488.0,0,p0_MEAN,-0.37658362109791793
,MomentMatch,,FKL,false,,4.0,10,exec_16,10,false,37488.0,1,p0_SOFTPLUS_VARIANCE,-3.5930818191863607
,MomentMatch,,FKL,false,,4.0,10,exec_16,10,false,37488.0,2,p1_MEAN,3.1079839447557642
,MomentMatch,,FKL,false,,4.0,10,exec_16,10,false,37488.0,3,p1_SOFTPLUS_VARIANCE,-1.286478742605895
,MomentMatch,,FKL,false,,4.0,10,exec_16,11,false,75000.0,0,p0_MEAN,-0.378561158284845
,MomentMatch,,FKL,false,,4.0,10,exec_16,11,false,75000.0,1,p0_SOFTPLUS_VARIANCE,-3.6425010500111
,MomentMatch,,FKL,false,,4.0,10,exec_16,11,false,75000.0,2,p1_MEAN,3.116100319917697
,MomentMatch,,FKL,false,,4.0,10,exec_16,11,false,75000.0,3,p1_SOFTPLUS_VARIANCE,-1.3279109284747863
,MomentMatch,,FKL,false,,4.0,10,exec_16,12,true,150012.0,0,p0_MEAN,-0.37070357263256976
,MomentMatch,,FKL,false,,4.0,10,exec_16,12,true,150012.0,1,p0_SOFTPLUS_VARIANCE,-3.6394588169133866
